Property ID,Postal Code,Locality,Property Type,Sale Type,Price (€),Surface of the plot (m²),Living Area (m²),Bedrooms,Bathrooms,Furnished,Kitchen Type,Building condition,number of Frontages,number of Floors,Floor,Construction Year,Primary Energy Consumption (kWh/m²),Energy class,Flood Zone Type,Garden Surface,Terrace Surface,Swimming Pool,Elevator,Basement,Public Sale,Price Label,URL
20243687,9200,Sint-Gillis-Bij-Dendermonde Dendermonde,mixed-use-building,for-sale,355000355000,194.0,255.0,2.0,2.0,No,,,2.0,1.0,,1972.0,296.0,C,Non flood zone,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/sint-gillis-bij-dendermonde%20%28dendermonde%29/9200/20243687
20243684,8660,De Panne,apartment,for-sale,149000149000,,54.0,1.0,1.0,,,To be done up,,,,,160.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/20243684
20243681,8660,De Panne,apartment,for-sale,375000375000,,93.0,2.0,1.0,,Semi equipped,To renovate,4.0,,2.0,,236.0,C,,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/20243681
20136945,1200,Woluwe-Saint-Lambert,house,for-sale,520000520000549000,135.0,180.0,5.0,1.0,,,,2.0,2.0,,1955.0,184.0,D,,40.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20136945
20243673,1853,Strombeek-Bever,apartment,for-sale,269000269000,,90.0,2.0,1.0,No,Installed,To be done up,4.0,,4.0,1976.0,152.0,B,,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/strombeek-bever/1853/20243673
20243660,8500,Kortrijk,apartment,for-sale,162000162000,,74.0,2.0,1.0,,,Good,,3.0,3.0,1979.0,211.0,C,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/kortrijk/8500/20243660
20233302,4654,Herve Charneux,house,for-sale,319000319000,,147.0,2.0,2.0,No,,Good,4.0,,,,260.0,D,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/herve%20charneux/4654/20233302
20243658,9880,Aalter,house,for-sale,449000449000,507.0,150.0,3.0,1.0,No,,As new,3.0,,,2023.0,,A,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/aalter/9880/20243658
20243655,1745,Opwijk Mazenzele,house,for-sale,480000480000,431.0,205.0,4.0,1.0,No,,As new,3.0,,,,,Not specified,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/opwijk%20mazenzele/1745/20243655
20243653,8300,Knokke,duplex,for-sale,11950001195000,,102.0,2.0,2.0,,,As new,,,8.0,2014.0,62.0,A,Non flood zone,,8.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/knokke/8300/20243653
20243649,7500,Tournai,flat-studio,for-sale,8900089000,,50.0,,1.0,,,,,3.0,2.0,,282.0,D,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/flat-studio/for-sale/tournai/7500/20243649
20243646,4000,Liege,flat-studio,for-sale,8500085000,,21.0,,,,,,,10.0,3.0,,112.0,B,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/flat-studio/for-sale/liege/4000/20243646
20243641,3190,Boortmeerbeek,house,for-sale,349000349000,1812.0,124.0,3.0,1.0,,Semi equipped,,4.0,,,1976.0,440.0,E,Possible flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/boortmeerbeek/3190/20243641
20243640,1980,Zemst,house,for-sale,417000417000,523.0,175.0,3.0,1.0,,Hyper equipped,,3.0,,,1969.0,307.0,D,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/zemst/1980/20243640
20243628,9190,Stekene,other-property,for-sale,685000685000,946.0,246.0,6.0,3.0,,Semi equipped,,3.0,,,2009.0,362.0,D,Non flood zone,,10.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/other-property/for-sale/stekene/9190/20243628
20243627,8300,Knokke,duplex,for-sale,455000455000,,130.0,4.0,2.0,No,Hyper equipped,As new,2.0,2.0,2.0,2005.0,172.0,B,Non flood zone,,23.0,,No,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/knokke/8300/20243627
20243626,8620,Nieuwpoort,apartment,for-sale,375000375000,,40.0,1.0,1.0,No,,,2.0,9.0,2.0,1976.0,142.0,B,Non flood zone,,,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20243626
20229763,8480,Eernegem,house,for-sale,110000110000,70.0,162.0,3.0,1.0,No,Installed,To renovate,,,,,1009.0,F,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/eernegem/8480/20229763
20227476,5570,Beauraing,house,for-sale,195000195000,353.0,158.0,3.0,1.0,No,Hyper equipped,As new,2.0,2.0,,,398.0,E,Non flood zone,220.0,15.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/beauraing/5570/20227476
20230028,9300,Aalst-,house,for-sale,230000230000,217.0,164.0,3.0,1.0,,,,,,,1930.0,282.0,C,Possible flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/aalst-9300/9300/20230028
20228662,9000,Gent,house,for-sale,235000235000,21.0,45.0,1.0,1.0,No,Installed,Good,2.0,3.0,,1874.0,353.0,D,Non flood zone,30.0,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20228662
20159446,1440,Braine-Le-Chateau-Wauthier-Braine,ground-floor,for-sale,319000319000,,98.0,2.0,1.0,No,Hyper equipped,Good,4.0,4.0,,2010.0,205.0,C,Non flood zone,41.0,9.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/braine-le-chateau-wauthier-braine/1440/20159446
20229783,3890,Gingelom,villa,for-sale,769000769000,1250.0,,5.0,1.0,,Hyper equipped,As new,,,,2005.0,135.0,B,Non flood zone,,,,,27,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/gingelom/3890/20229783
20229446,8300,Knokke-Heist,house,for-sale,795000795000,154.0,119.0,2.0,1.0,,Hyper equipped,Good,2.0,,,1946.0,444.0,E,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20229446
20200563,5630,Senzeille,house,for-sale,295000295000,996.0,190.0,3.0,1.0,,Semi equipped,Good,4.0,,,,407.0,E,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/senzeille/5630/20200563
20200745,4000,Liege,house,for-sale,435000435000,,193.0,3.0,1.0,,Hyper equipped,Good,2.0,2.0,,1910.0,182.0,C,Non flood zone,,16.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20200745
20198557,9990,Maldegem,house,for-sale,460000460000,730.0,286.0,4.0,1.0,,,Good,,,,1850.0,345.0,D,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20198557
20195845,1933,Zaventem-Sterrebeek,exceptional-property,for-sale,799000799000,442.0,232.0,3.0,2.0,No,Hyper equipped,As new,3.0,2.0,,,252.0,C,,320.0,25.0,Yes,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/exceptional-property/for-sale/zaventem-sterrebeek/1933/20195845
20155276,1030,Schaerbeek,house,for-sale,795000795000,170.0,270.0,5.0,2.0,No,Hyper equipped,Good,2.0,3.0,,1930.0,274.0,E,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20155276
20223860,6880,Bertrix,apartment,for-sale,239900239900,,97.0,2.0,1.0,No,,As new,,2.0,2.0,2023.0,110.0,B,Non flood zone,,,No,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/bertrix/6880/20223860
20243625,8300,Knokke,apartment,for-sale,499000499000,,67.0,2.0,1.0,No,Hyper equipped,As new,2.0,,,2018.0,75.0,A,Non flood zone,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20243625
20206680,9800,Deinze,apartment,for-sale,298000298000,,86.0,2.0,1.0,,Installed,,2.0,,,2015.0,128.0,B,,12.0,14.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/20206680
20243617,2800,Mechelen,apartment,for-sale,269000269000,,98.0,2.0,1.0,No,,,2.0,7.0,4.0,,140.0,B,Non flood zone,,,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20243617
11463614,9240,Zele,house,for-sale,280000280000290000,245.0,151.0,5.0,1.0,No,Installed,,3.0,,,1957.0,668.0,F,Non flood zone,,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/zele/9240/11463614
20243611,8300,Knokke,duplex,for-sale,11950001195000,,120.0,3.0,2.0,No,Hyper equipped,As new,2.0,5.0,5.0,1992.0,235.0,C,Non flood zone,,14.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/duplex/for-sale/knokke/8300/20243611
20243610,5070,Fosses-La-Ville,apartment,for-sale,189000189000,,116.0,2.0,1.0,,,,,2.0,2.0,,,B,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/fosses-la-ville/5070/20243610
20243609,5070,Fosses-La-Ville,apartment,for-sale,199000199000,,126.0,2.0,1.0,,,,,2.0,2.0,,,B,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/fosses-la-ville/5070/20243609
20243605,5070,Fosses-La-Ville,apartment,for-sale,210000210000,,126.0,2.0,1.0,,,,,2.0,,,,B,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/fosses-la-ville/5070/20243605
20243602,5070,Fosses-La-Ville,apartment,for-sale,199000199000,,102.0,2.0,1.0,,,,,2.0,,,,B,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/fosses-la-ville/5070/20243602
20243603,5070,Fosses-La-Ville,apartment,for-sale,210000210000,,126.0,2.0,1.0,,,,,2.0,1.0,,,B,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/fosses-la-ville/5070/20243603
20057277,3350,Drieslinter,house,for-sale,309000309000329000,,,2.0,1.0,,Installed,Good,4.0,,,1950.0,663.0,F,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/drieslinter/3350/20057277
20243604,5070,Fosses-La-Ville,apartment,for-sale,199000199000,,116.0,2.0,1.0,,,,,2.0,1.0,,,B,,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/fosses-la-ville/5070/20243604
20243589,9990,Maldegem,apartment,for-sale,225000225000,,55.0,1.0,1.0,No,Installed,,2.0,3.0,,2023.0,,Not specified,,17.0,8.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/20243589
20243587,9990,Maldegem,apartment,for-sale,300000300000,,71.0,2.0,1.0,No,Installed,,2.0,3.0,1.0,2023.0,,Not specified,,,13.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/20243587
20243588,24150,Lalinde,house,for-sale,246000246000,6299.0,85.0,3.0,1.0,No,Installed,As new,4.0,,,,,Not specified,,6200.0,,Yes,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/lalinde/24150/20243588
20243585,9990,Maldegem,apartment,for-sale,307500307500,,73.0,2.0,1.0,No,Hyper equipped,,2.0,3.0,2.0,2023.0,,Not specified,,,11.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/20243585
20243586,9990,Maldegem,apartment,for-sale,302500302500,,73.0,2.0,1.0,No,Hyper equipped,,2.0,3.0,1.0,2023.0,,Not specified,,,13.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/20243586
20243584,9990,Maldegem,apartment,for-sale,360000360000,,104.0,2.0,1.0,No,Hyper equipped,,2.0,3.0,3.0,2023.0,,Not specified,,,10.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/20243584
20243577,9240,Zele,apartment,for-sale,275000275000,,120.0,3.0,1.0,,,As new,3.0,,2.0,1969.0,192.0,B,Non flood zone,,,,No,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/zele/9240/20243577
20107541,8400,Oostende,house,for-sale,237000237000,120.0,,4.0,1.0,,,,2.0,,,,,Not specified,Non flood zone,20.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/20107541
20243575,8370,Blankenberge,house,for-sale,308000308000,191.0,145.0,2.0,1.0,,,As new,2.0,3.0,,,347.0,D,Non flood zone,191.0,20.0,,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/20243575
20093844,8400,Oostende,apartment,for-sale,179000179000,,79.0,2.0,1.0,,,Good,2.0,5.0,5.0,1966.0,337.0,D,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20093844
20243574,8700,Aarsele,house,for-sale,135000135000,505.0,,2.0,1.0,,,To restore,3.0,2.0,,1930.0,752.0,F,Non flood zone,400.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/aarsele/8700/20243574
20206427,6700,Arlon,apartment,for-sale,345000345000,,76.0,2.0,1.0,,Installed,Good,,,2.0,,152.0,B,,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20206427
20020779,8420,De Haan,mansion,for-sale,650000650000,76.0,65.0,2.0,1.0,,,Good,1.0,2.0,,1918.0,,Not specified,Non flood zone,7.0,,,,,Not a public sale,,https://www.immoweb.be/en/classified/mansion/for-sale/de%20haan/8420/20020779
20132129,4000,Liege,apartment,for-sale,165000165000,,57.0,1.0,1.0,No,Not installed,To be done up,2.0,5.0,1.0,,228.0,C,Non flood zone,,2.0,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20132129
20019958,8370,Blankenberge,house,for-sale,335000335000364950,357.0,215.0,4.0,2.0,,,,4.0,,,,534.0,F,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/20019958
20223087,8790,Waregem,apartment,for-sale,169000169000,,42.0,1.0,1.0,,Installed,Good,2.0,,,2007.0,94.0,A,Non flood zone,,5.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/20223087
20191615,1030,Schaerbeek,apartment,for-sale,195000195000,,88.0,1.0,1.0,No,Not installed,To be done up,2.0,4.0,1.0,1930.0,117.0,C,,,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20191615
20165046,1180,Uccle,flat-studio,for-sale,175000175000,,20.0,1.0,1.0,Yes,Hyper equipped,Good,2.0,3.0,1.0,1920.0,373.0,G,,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/flat-studio/for-sale/uccle/1180/20165046
20214986,8620,Nieuwpoort,apartment,for-sale,199000199000,,67.0,2.0,1.0,No,Installed,Good,2.0,3.0,3.0,1994.0,299.0,C,Non flood zone,,3.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20214986
20150266,2060,Antwerpen,apartment,for-sale,199900199900,,104.0,1.0,1.0,No,Installed,Good,,,1.0,,203.0,C,Non flood zone,,7.0,No,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20150266
20208759,2140,Antwerpen-Borgerhout,apartment,for-sale,199900199900,,100.0,3.0,1.0,No,Installed,To be done up,2.0,,11.0,,210.0,C,Non flood zone,,22.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-borgerhout/2140/20208759
20200040,9880,Aalter,apartment,for-sale,217500217500,,76.0,2.0,1.0,,,Good,,,4.0,1986.0,480.0,E,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/aalter/9880/20200040
20180442,1060,Saint-Gilles,apartment,for-sale,220000220000,,98.0,2.0,1.0,No,Installed,Good,2.0,3.0,1.0,1931.0,307.0,F,,,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/20180442
20180500,2900,Schoten,ground-floor,for-sale,279900279900,,93.0,1.0,1.0,No,Installed,As new,2.0,,,,151.0,B,Non flood zone,12.0,,No,,,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/schoten/2900/20180500
20148173,1030,Schaerbeek,apartment,for-sale,295000295000,,90.0,2.0,1.0,No,Not installed,Good,2.0,8.0,6.0,1964.0,149.0,C,,,7.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20148173
20220580,2018,Antwerpen,ground-floor,for-sale,299900299900,,78.0,2.0,1.0,No,Installed,To be done up,2.0,,,,353.0,D,Non flood zone,6.0,,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerpen/2018/20220580
20188662,1150,Woluwe-Saint-Pierre,apartment,for-sale,315000315000,,65.0,1.0,1.0,No,Hyper equipped,As new,2.0,4.0,3.0,1965.0,146.0,C,,,6.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20188662
20251213,4000,Liege,apartment,for-sale,340000340000,,155.0,3.0,1.0,,Installed,As new,2.0,9.0,1.0,1965.0,301.0,D,,,10.0,No,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20251213
20221181,9960,Assenede,apartment,for-sale,349000349000,,224.0,3.0,1.0,,,,,,1.0,2005.0,152.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/assenede/9960/20221181
20194193,2800,Mechelen,apartment,for-sale,394000394000,,120.0,2.0,1.0,,,As new,,2.0,1.0,1996.0,70.0,A,Non flood zone,,35.0,,No,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20194193
20178037,1150,Woluwe-Saint-Pierre,apartment,for-sale,445000445000,,120.0,3.0,2.0,No,Installed,Good,,4.0,,1977.0,151.0,D,,25.0,9.0,No,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20178037
20222891,1040,Etterbeek,apartment,for-sale,475000475000,,92.0,2.0,2.0,,,Good,,,3.0,2014.0,,Not specified,,,12.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20222891
20139634,2000,Antwerpen,apartment,for-sale,530000530000,,133.0,3.0,1.0,,,As new,2.0,,,1972.0,,B,Non flood zone,,23.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20139634
20213854,8000,Brugge,apartment,for-sale,545000545000,,138.0,2.0,1.0,No,Hyper equipped,Just renovated,2.0,4.0,2.0,2023.0,135.0,B,Non flood zone,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/20213854
20221033,8301,Heist-Aan-Zee,apartment,for-sale,11000001100000,,133.0,4.0,3.0,No,,,,7.0,2.0,2001.0,105.0,B,Non flood zone,,,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/heist-aan-zee/8301/20221033
20135600,8300,Knokke,apartment,for-sale,999999999999,,118.0,2.0,2.0,,,As new,,,1.0,1960.0,188.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20135600
20222290,1150,Woluwe-Saint-Pierre,apartment,for-sale,11250001125000,,300.0,3.0,2.0,,Hyper equipped,,2.0,8.0,1.0,1928.0,171.0,D,,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20222290
20243569,9041,Oostakker,house,for-sale,499000499000,423.0,159.0,3.0,1.0,,,As new,3.0,,,2001.0,125.0,B,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/oostakker/9041/20243569
20220965,8300,Knokke,apartment,for-sale,18750001875000,,,3.0,2.0,Yes,Hyper equipped,Just renovated,3.0,8.0,7.0,1967.0,154.0,B,Non flood zone,,,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20220965
20243571,1547,Bever,house,for-sale,199000199000,220.0,,2.0,1.0,No,Installed,,,,,1959.0,356.0,D,Non flood zone,,,,,24,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/bever/1547/20243571
20243566,9160,Lokeren,service-flat,for-sale,248000248000,,62.0,1.0,1.0,No,Hyper equipped,As new,2.0,,,2021.0,35.0,A,Non flood zone,24.0,,Yes,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/service-flat/for-sale/lokeren/9160/20243566
20243568,8420,De Haan,house,for-sale,11950001195000,383.0,202.0,4.0,2.0,,,Good,3.0,3.0,,,217.0,C,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/de%20haan/8420/20243568
20243564,7540,Tournai Melles,country-cottage,for-sale,469000469000,1060.0,155.0,4.0,2.0,,Hyper equipped,Good,4.0,1.0,,,331.0,D,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/country-cottage/for-sale/tournai%20melles/7540/20243564
20243565,9100,Sint-Niklaas,house,for-sale,189000189000,62.0,168.0,4.0,1.0,No,Installed,To renovate,2.0,3.0,,,360.0,D,,,12.0,No,No,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20243565
20243567,4000,Lieage,apartment,for-sale,349000349000,,107.0,2.0,1.0,,Installed,As new,2.0,,2.0,,,A,,,9.0,,Yes,Yes,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20243567
20243551,9990,Maldegem,apartment,for-sale,365000365000,,105.0,2.0,1.0,No,Hyper equipped,,2.0,3.0,3.0,2023.0,,Not specified,,,11.0,,Yes,,Not a public sale,,https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/20243551
20243561,1480,Tubize,house,for-sale,280000280000,245.0,115.0,3.0,1.0,,Installed,Just renovated,2.0,,,,513.0,G,,100.0,15.0,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/tubize/1480/20243561
20243547,6044,Roux,house,for-sale,159000159000,155.0,137.0,3.0,1.0,,,To restore,3.0,2.0,,,287.0,D,,400.0,34.0,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/roux/6044/20243547
20243543,9506,Zandbergen,apartment-block,for-sale,320000320000,3079.0,,,,,,,,,,,,Not specified,Non flood zone,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/apartment-block/for-sale/zandbergen/9506/20243543
20147354,8800,Roeselare,house,for-sale,185000185000209500,253.0,131.0,3.0,,,,To be done up,2.0,,,,481.0,E,,,,,,,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20147354
20124564,2280,Grobbendonk,villa,for-sale,620000620000648000,1717.0,213.0,3.0,1.0,,,,4.0,,,1980.0,460.0,E,Non flood zone,1500.0,23.0,Yes,,18,Not a public sale,,https://www.immoweb.be/en/classified/villa/for-sale/grobbendonk/2280/20124564
20243529,1410,Waterloo,house,for-sale,675000675000,714.0,198.0,3.0,2.0,,Hyper equipped,To be done up,4.0,3.0,,1959.0,340.0,D,,714.0,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/20243529
20243527,1500,Halle,house,for-sale,499000499000,5390.0,110.0,2.0,1.0,,Installed,Good,4.0,,,1936.0,518.0,F,Non flood zone,5200.0,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/halle/1500/20243527
20201924,4400,Fleamalle,house,for-sale,163000163000175000,384.0,90.0,2.0,1.0,No,Installed,To be done up,2.0,1.0,,,248.0,C,Non flood zone,300.0,,No,No,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/fl%C3%A9malle/4400/20201924
20243522,7910,Frasnes-Lez-Anvaing,house,for-sale,175000175000,415.0,110.0,2.0,1.0,,,Good,3.0,1.0,,,382.0,E,Non flood zone,,,,,Yes,Not a public sale,,https://www.immoweb.be/en/classified/house/for-sale/frasnes-lez-anvaing/7910/20243522
